Date,Open,High,Low,Close,Adj Close,Volume
2022-11-22,22.000000,22.650000,21.850000,22.250000,19.788965,35444881
2022-11-23,22.350000,23.000000,22.250000,22.650000,20.144720,25779400
2022-11-24,22.650000,22.900000,22.500000,22.700001,20.189192,11266994
2022-11-25,22.799999,23.650000,22.500000,23.600000,20.989643,30496144
2022-11-28,23.100000,23.250000,22.799999,22.950001,20.411539,23154270
2022-11-29,23.299999,23.299999,22.850000,23.100000,20.544949,21890741
2022-11-30,23.100000,24.049999,22.950001,24.000000,21.345400,50904389
2022-12-01,24.150000,24.500000,23.299999,23.400000,20.811764,59439333
2022-12-02,23.400000,23.400000,22.549999,22.549999,20.055780,45276974
2022-12-05,22.950001,23.299999,22.400000,23.150000,20.589417,43388924
2022-12-06,23.000000,23.400000,22.799999,23.200001,20.633886,20302204
2022-12-07,23.100000,23.200001,22.500000,22.600000,20.100252,34271480
2022-12-08,22.450001,22.700001,22.200001,22.350000,19.877905,29075811
2022-12-09,22.299999,22.850000,22.299999,22.700001,20.189192,22790111
2022-12-12,22.600000,22.700001,22.200001,22.500000,20.011312,15433718
2022-12-13,22.500000,22.650000,22.250000,22.450001,19.966843,11412735
2022-12-14,22.750000,22.900000,22.400000,22.700001,20.189192,14334952
2022-12-15,22.799999,22.900000,22.350000,22.600000,20.100252,11818586
2022-12-16,22.750000,22.850000,22.500000,22.700001,20.189192,15766942
2022-12-19,22.799999,22.850000,22.299999,22.450001,19.966843,11441599
2022-12-20,22.400000,22.650000,22.250000,22.299999,19.833433,14832585
2022-12-21,22.450001,22.600000,22.250000,22.450001,19.966843,6897484
2022-12-22,22.549999,22.750000,22.350000,22.500000,20.011312,20179360
2022-12-23,22.450001,22.600000,22.299999,22.500000,20.011312,7649897
2022-12-28,22.650000,23.049999,22.500000,22.900000,20.367069,21279153
2022-12-29,22.700001,22.799999,22.350000,22.500000,20.011312,11583500
2022-12-30,22.600000,22.700001,22.350000,22.549999,20.055780,10863288
2023-01-03,22.500000,23.049999,22.450001,23.049999,20.500477,16272860
2023-01-04,22.950001,23.150000,22.600000,22.799999,20.278130,19571892
2023-01-05,22.799999,22.950001,22.400000,22.900000,20.367069,31118207
2023-01-06,22.900000,23.100000,22.700001,22.850000,20.322599,24521830
2023-01-09,23.049999,23.100000,22.850000,23.000000,20.456009,23900441
2023-01-10,23.000000,23.299999,22.900000,23.250000,20.678356,18146754
2023-01-11,23.350000,24.700001,23.299999,24.350000,21.656687,45974846
2023-01-12,24.350000,24.700001,24.200001,24.500000,21.790096,24329352
2023-01-13,24.700001,25.049999,24.600000,24.700001,21.967976,17408128
2023-01-16,24.950001,24.950001,24.549999,24.799999,22.056913,12848000
2023-01-17,24.850000,24.900000,24.500000,24.850000,22.101383,11965808
2023-01-18,24.650000,25.000000,24.549999,24.750000,22.012444,12219565
2023-01-19,24.650000,24.850000,24.350000,24.500000,21.790096,9610951
2023-01-20,24.600000,25.250000,24.549999,25.100000,22.323730,12135166
2023-01-26,25.000000,25.250000,24.450001,24.799999,22.056913,15601539
2023-01-27,24.750000,24.950001,24.549999,24.950001,22.190323,8828519
2023-01-30,24.950001,25.000000,24.049999,24.250000,21.567747,24872796
2023-01-31,24.350000,24.450001,24.000000,24.350000,21.656687,29315092
2023-02-01,24.299999,24.350000,23.799999,24.049999,21.389870,27277180
2023-02-02,24.150000,24.600000,23.850000,24.299999,21.612217,15026719
2023-02-03,24.400000,24.400000,23.850000,24.000000,21.345400,10553958
2023-02-06,23.799999,24.000000,23.700001,23.900000,21.256460,10188486
2023-02-07,23.850000,24.100000,23.799999,23.900000,21.256460,8798137
2023-02-08,23.900000,24.150000,23.799999,23.850000,21.211992,9737917
2023-02-09,23.850000,24.000000,23.700001,23.850000,21.211992,11244881
2023-02-10,23.799999,23.900000,23.450001,23.549999,20.945173,16367068
2023-02-13,23.549999,23.549999,23.250000,23.450001,20.856236,18525262
2023-02-14,23.549999,23.650000,23.299999,23.450001,20.856236,17491225
2023-02-15,23.450001,23.450001,23.000000,23.150000,20.589417,18955463
2023-02-16,23.200001,23.450001,22.900000,23.100000,20.544949,24645331
2023-02-17,23.049999,23.549999,23.049999,23.450001,20.856236,30500484
2023-02-20,23.299999,23.850000,23.299999,23.549999,20.945173,24705000
2023-02-21,23.500000,24.250000,23.500000,23.900000,21.256460,29932798
2023-02-22,23.900000,24.049999,23.750000,23.900000,21.256460,15641039
2023-02-23,24.400000,24.600000,24.049999,24.150000,21.478807,32600660
2023-02-24,24.100000,24.250000,23.900000,24.049999,21.389870,18191738
2023-02-27,23.900000,24.350000,23.900000,23.950001,21.300930,14138000
2023-02-28,24.150000,24.200001,23.600000,23.600000,20.989643,17917343
2023-03-01,23.750000,24.100000,23.750000,24.000000,21.345400,14772501
2023-03-02,24.000000,24.500000,23.900000,24.400000,21.701157,16268276
2023-03-03,24.500000,24.750000,24.100000,24.450001,21.745626,20085064
2023-03-06,24.450001,24.700001,24.299999,24.650000,21.923504,17435495
2023-03-07,24.650000,25.700001,24.500000,25.049999,22.279261,42672572
2023-03-08,24.850000,24.850000,24.200001,24.500000,21.790096,23421715
2023-03-09,24.400000,24.850000,24.150000,24.250000,21.567747,18688391
2023-03-10,24.049999,24.500000,24.049999,24.150000,21.478807,25289585
2023-03-13,24.150000,25.250000,24.150000,25.150000,22.368200,33377701
2023-03-14,25.100000,25.799999,24.950001,25.049999,22.279261,37879286
2023-03-15,25.150000,25.750000,25.049999,25.650000,22.812895,30083830
2023-03-16,25.250000,25.400000,24.600000,24.799999,22.056913,36039270
2023-03-17,25.150000,25.600000,24.850000,25.299999,22.501608,30841474
2023-03-20,25.100000,25.700001,24.950001,25.100000,22.323730,21960450
2023-03-21,25.100000,25.299999,24.799999,25.250000,22.457140,13184096
2023-03-22,25.200001,25.549999,25.150000,25.299999,22.501608,15675751
2023-03-23,25.500000,26.150000,25.450001,25.750000,22.901834,24182734
2023-03-24,25.799999,25.799999,25.299999,25.500000,22.679487,22238118
2023-03-27,24.600000,24.750000,23.900000,24.150000,21.478807,59819669
2023-03-28,24.350000,24.450001,23.850000,24.049999,21.389870,32412500
2023-03-29,24.299999,24.350000,23.799999,24.000000,21.345400,18697024
2023-03-30,23.850000,24.750000,23.850000,24.549999,21.834564,25274921
2023-03-31,24.650000,25.150000,24.500000,24.700001,21.967976,23087840
2023-04-03,25.200001,25.350000,24.250000,24.400000,21.701157,23400032
2023-04-04,24.400000,24.900000,24.350000,24.750000,22.012444,14703902
2023-04-06,24.600000,24.799999,24.350000,24.400000,21.701157,18940548
2023-04-11,24.350000,24.350000,23.950001,24.200001,21.523279,30270303
2023-04-12,24.200001,24.549999,24.150000,24.299999,21.612217,15376440
2023-04-13,24.150000,24.750000,24.150000,24.500000,21.790096,16763751
2023-04-14,24.500000,25.100000,24.500000,24.799999,22.056913,28264088
2023-04-17,24.799999,25.750000,24.650000,25.549999,22.723957,48782619
2023-04-18,25.400000,25.799999,25.299999,25.700001,22.857367,17887573
2023-04-19,25.700001,25.900000,25.500000,25.799999,22.946304,18809209
2023-04-20,25.900000,25.900000,25.200001,25.450001,22.635019,12551432
2023-04-21,25.350000,25.900000,25.200001,25.549999,22.723957,11991346
2023-04-24,25.500000,25.650000,25.100000,25.250000,22.457140,12205070
2023-04-25,25.250000,25.500000,24.900000,25.150000,22.368200,12356230
2023-04-26,25.150000,25.549999,24.950001,25.350000,22.546080,17072399
2023-04-27,25.299999,25.600000,24.900000,25.400000,22.590548,26351655
2023-04-28,25.450001,26.100000,25.400000,26.000000,23.124184,23188500
2023-05-02,26.000000,26.100000,25.450001,26.049999,23.168652,10903926
2023-05-03,25.700001,26.049999,25.650000,25.900000,23.035244,6803108
2023-05-04,25.750000,26.700001,25.549999,26.250000,23.346531,22570949
2023-05-05,26.500000,26.799999,26.200001,26.750000,23.791227,15833304
2023-05-08,26.799999,27.950001,26.549999,27.799999,24.725088,36014448
2023-05-09,27.750000,28.700001,27.650000,28.350000,25.214254,47286472
2023-05-10,28.350000,28.350000,27.900000,28.000000,24.902966,18710190
2023-05-11,27.900000,28.299999,27.450001,27.950001,24.858498,18134499
2023-05-12,27.950001,28.049999,27.250000,27.450001,24.413801,16272324
2023-05-15,27.450001,27.650000,27.200001,27.650000,24.591679,13726582
2023-05-16,27.750000,28.350000,27.400000,27.850000,24.769558,13748760
2023-05-17,27.549999,27.799999,27.200001,27.299999,24.280392,15034102
2023-05-18,27.350000,27.900000,27.350000,27.700001,24.636150,13090108
2023-05-19,27.600000,27.850000,27.200001,27.600000,24.547211,17663864
2023-05-22,27.600000,28.000000,27.450001,27.600000,24.547211,19022360
2023-05-23,27.700001,27.850000,27.500000,27.600000,24.547211,19338810
2023-05-24,27.500000,27.500000,27.000000,27.350000,24.324862,23299701
2023-05-25,27.049999,27.200001,26.700001,26.850000,23.880167,25459570
2023-05-29,26.650000,26.650000,25.600000,26.150000,23.257591,40398239
2023-05-30,26.100000,26.250000,25.700001,25.900000,23.035244,28507142
2023-05-31,25.650000,25.650000,24.350000,24.750000,22.012444,56324192
2023-06-01,24.549999,24.900000,24.299999,24.450001,21.745626,25962431
2023-06-02,24.450001,25.400000,24.299999,25.400000,22.590548,86306344
2023-06-05,25.049999,25.500000,25.000000,25.400000,22.590548,29676392
2023-06-06,25.400000,26.150000,25.299999,25.700001,22.857367,20895028
2023-06-07,25.799999,25.900000,25.500000,25.750000,22.901834,11291331
2023-06-08,26.000000,26.200001,25.650000,26.150000,23.257591,14679520
2023-06-09,26.200001,26.200001,25.850000,26.049999,23.168652,24468483
2023-06-12,26.049999,26.400000,25.850000,26.299999,23.391001,16114554
2023-06-13,26.150000,26.250000,25.750000,26.150000,23.257591,18171629
2023-06-14,26.150000,26.450001,26.000000,26.000000,23.124184,24530642
2023-06-15,26.200001,26.549999,25.850000,26.400000,23.479940,18706710
2023-06-16,26.350000,26.900000,26.350000,26.750000,23.791227,26015017
2023-06-19,26.850000,27.100000,26.600000,26.700001,23.746758,23033742
2023-06-20,26.700001,26.750000,26.250000,26.299999,23.391001,26753020
2023-06-21,23.450001,23.799999,23.400000,23.600000,23.600000,24040035
2023-06-23,23.500000,23.500000,22.700001,23.049999,23.049999,12661480
2023-06-26,23.100000,23.200001,22.750000,22.900000,22.900000,20912408
2023-06-27,22.900000,23.450001,22.750000,23.400000,23.400000,15317845
2023-06-28,23.200001,23.700001,23.200001,23.549999,23.549999,15937186
2023-06-29,23.650000,23.650000,23.400000,23.500000,23.500000,10170800
2023-06-30,23.650000,24.250000,23.500000,23.950001,23.950001,12834332
2023-07-03,23.900000,24.450001,23.850000,24.299999,24.299999,8510620
2023-07-04,24.450001,24.500000,24.049999,24.150000,24.150000,8796496
2023-07-05,24.150000,24.450001,23.900000,24.049999,24.049999,9762954
2023-07-06,23.850000,24.250000,23.500000,23.799999,23.799999,11153060
2023-07-07,23.600000,23.799999,23.500000,23.500000,23.500000,8192002
